Date,High,Low,Open,Status,DateTime,year,month,day,30d_avg,Std,RSI,Williams %R
05/16/2016,666.0,666.0,666.0,1,2016-05-16,2016,5,16,635.8,31.55553397009904,58.738565480436236,-0.0
05/17/2016,665.0,665.0,665.0,-1,2016-05-17,2016,5,17,635.8,31.55553397009904,58.34520166248682,-3.846153846153846
05/18/2016,680.0,680.0,680.0,1,2016-05-18,2016,5,18,636.5333333333333,32.33524108603642,62.41152343137958,-0.0
05/19/2016,683.0,683.0,683.0,1,2016-05-19,2016,5,19,636.9666666666667,32.8816931912969,63.185574146107726,-0.0
05/22/2016,684.0,684.0,684.0,1,2016-05-22,2016,5,22,637.4333333333333,33.460922481806705,63.455719520498796,-0.0
05/23/2016,680.0,680.0,680.0,-1,2016-05-23,2016,5,23,637.3,33.27642843899141,61.51134725405078,-17.391304347826086
05/24/2016,685.0,685.0,685.0,1,2016-05-24,2016,5,24,637.4666666666667,33.50937422453132,63.03603831048781,-0.0
05/25/2016,690.0,690.0,690.0,1,2016-05-25,2016,5,25,641.0333333333333,33.20519624202528,64.5484467583947,-0.0
05/26/2016,682.0,682.0,682.0,-1,2016-05-26,2016,5,26,644.5666666666667,31.649680864911122,60.29741871590875,-80.0
05/29/2016,679.0,679.0,679.0,-1,2016-05-29,2016,5,29,648.5333333333333,27.92321161912763,58.735267484002506,-100.0
05/30/2016,679.0,679.0,679.0,0,2016-05-30,2016,5,30,651.1,27.02278731890748,58.735267484002506,-100.0
05/31/2016,666.0,666.0,666.0,-1,2016-05-31,2016,5,31,653.4666666666667,24.971339893808317,51.96884812771822,-100.0
06/01/2016,659.0,659.0,659.0,-1,2016-06-01,2016,6,1,655.0333333333333,23.72323658405694,48.714545159537046,-100.0
06/02/2016,656.0,656.0,656.0,-1,2016-06-02,2016,6,2,656.9333333333333,21.23259259972499,47.34616246410504,-99.99999999999999
06/05/2016,668.0,668.0,668.0,1,2016-06-05,2016,6,5,659.0333333333333,18.907184063089655,53.029678959304135,-53.84615384615385
06/06/2016,668.0,668.0,668.0,0,2016-06-06,2016,6,6,660.3,18.152894705997877,53.029678959304135,-47.826086956521735
06/07/2016,669.0,669.0,669.0,1,2016-06-07,2016,6,7,661.2666666666667,17.80339629229151,53.51462294149021,-43.47826086956522
06/08/2016,677.0,677.0,677.0,1,2016-06-08,2016,6,8,662.0,17.98850207484495,57.31171738519974,-0.0
06/09/2016,680.0,680.0,680.0,1,2016-06-09,2016,6,9,663.4,17.688102371859753,58.674933020460784,-0.0
06/12/2016,677.0,677.0,677.0,-1,2016-06-12,2016,6,12,664.4,17.57663025254363,56.72415178594723,-12.5
06/13/2016,675.0,675.0,675.0,-1,2016-06-13,2016,6,13,665.6333333333333,16.947145692611073,55.401721904235224,-41.66666666666667
06/14/2016,714.0,714.0,714.0,1,2016-06-14,2016,6,14,668.1,18.409798740217713,70.05983634809347,-0.0
06/15/2016,720.0,720.0,720.0,1,2016-06-15,2016,6,15,670.7666666666667,19.930367287885947,71.60600831315237,-0.0
06/16/2016,720.0,720.0,720.0,0,2016-06-16,2016,6,16,673.7,20.495836414866723,71.60600831315237,-0.0
06/19/2016,713.0,713.0,713.0,-1,2016-06-19,2016,6,19,676.4,20.145334019538385,66.92934247456492,-15.555555555555555
06/20/2016,705.0,705.0,705.0,-1,2016-06-20,2016,6,20,678.5666666666667,19.58303863804084,61.94965170986475,-33.333333333333336
06/21/2016,700.0,700.0,700.0,-1,2016-06-21,2016,6,21,679.9333333333333,19.60107902261313,58.99526285074538,-44.44444444444444
06/22/2016,715.0,715.0,715.0,1,2016-06-22,2016,6,22,682.3666666666667,19.257749596990294,64.46963584567558,-25.0
06/23/2016,720.0,720.0,720.0,1,2016-06-23,2016,6,23,684.5333333333333,19.72349086632925,66.0945602542357,-0.0
06/26/2016,702.0,702.0,702.0,-1,2016-06-26,2016,6,26,685.9,19.455253700527138,56.14056426729188,-90.0
06/27/2016,710.0,710.0,710.0,1,2016-06-27,2016,6,27,687.3666666666667,19.561544493946712,59.089521462307594,-50.0
06/28/2016,739.0,739.0,739.0,1,2016-06-28,2016,6,28,689.8333333333334,21.237707736128424,67.59517678112633,-0.0
06/29/2016,735.0,735.0,735.0,-1,2016-06-29,2016,6,29,691.6666666666666,22.684239300532656,65.5701712461051,-10.256410256410255
06/30/2016,727.0,727.0,727.0,-1,2016-06-30,2016,6,30,693.1333333333333,23.511894764192252,61.59573248561132,-32.432432432432435
07/03/2016,722.0,722.0,722.0,-1,2016-07-03,2016,7,3,694.4,24.020967852105297,59.18128062381973,-45.945945945945944
07/04/2016,719.0,719.0,719.0,-1,2016-07-04,2016,7,4,695.7,24.268824900870612,57.71935483011114,-54.054054054054056
07/05/2016,730.0,730.0,730.0,1,2016-07-05,2016,7,5,697.2,24.96535530525039,61.47701116923786,-31.03448275862069
07/06/2016,743.0,743.0,743.0,1,2016-07-06,2016,7,6,698.9666666666667,26.278985092111476,65.39164998379367,-0.0
07/10/2016,761.0,761.0,761.0,1,2016-07-10,2016,7,10,701.6,28.393296926299012,69.94564882708451,-0.0
07/11/2016,761.0,761.0,761.0,0,2016-07-11,2016,7,11,704.3333333333334,30.041733424131685,69.94564882708451,-0.0
07/12/2016,777.0,777.0,777.0,1,2016-07-12,2016,7,12,707.6,32.425617799131096,73.53561729603337,-0.0
07/13/2016,766.0,766.0,766.0,-1,2016-07-13,2016,7,13,710.9333333333333,33.13393232419786,67.56066327070575,-18.965517241379313
07/14/2016,755.0,755.0,755.0,-1,2016-07-14,2016,7,14,714.1333333333333,32.57641767453725,62.124592962516665,-46.808510638297875
07/17/2016,768.0,768.0,768.0,1,2016-07-17,2016,7,17,717.8666666666667,32.09869836584912,65.64296814478176,-26.470588235294116
07/18/2016,844.0,844.0,844.0,1,2016-07-18,2016,7,18,723.7333333333333,38.178287143290724,78.32150047524019,-0.0
07/19/2016,830.0,830.0,830.0,-1,2016-07-19,2016,7,19,729.1333333333333,41.34858821201266,72.97893339949815,-15.730337078651685
07/20/2016,900.0,900.0,900.0,1,2016-07-20,2016,7,20,736.8333333333334,50.303275641155224,80.23767955672338,-0.0
07/21/2016,976.0,976.0,976.0,1,2016-07-21,2016,7,21,746.8,65.39608761892583,84.96125579565702,-0.0
07/25/2016,984.0,984.0,984.0,1,2016-07-25,2016,7,25,756.9333333333333,77.17956372947062,85.35798566393498,-0.0
07/26/2016,1065.0,1065.0,1065.0,1,2016-07-26,2016,7,26,769.8666666666667,93.99953533756597,88.6288786478083,-0.0
07/27/2016,1082.0,1082.0,1082.0,1,2016-07-27,2016,7,27,783.4333333333333,108.142206291574,89.17542254078458,-0.0
07/28/2016,1081.0,1081.0,1081.0,-1,2016-07-28,2016,7,28,795.6666666666666,120.11239946711281,88.90472621413362,-0.3968253968253968
07/31/2016,1060.0,1060.0,1060.0,-1,2016-07-31,2016,7,31,807.0,128.47594703101976,83.19348525672085,-12.087912087912088
08/01/2016,1038.0,1038.0,1038.0,-1,2016-08-01,2016,8,1,817.6,134.04800992747855,77.57142527045482,-41.50943396226415
08/02/2016,1030.0,1030.0,1030.0,-1,2016-08-02,2016,8,2,828.1666666666666,137.95553589855544,75.57148914144265,-53.06122448979592
08/03/2016,1000.0,1000.0,1000.0,-1,2016-08-03,2016,8,3,838.0,139.37990752145657,68.44505341176355,-100.0
08/04/2016,1002.0,1002.0,1002.0,1,2016-08-04,2016,8,4,848.0666666666667,139.9738727672825,68.65725316365126,-97.5609756097561
08/07/2016,970.0,970.0,970.0,-1,2016-08-07,2016,8,7,856.5666666666667,139.35582917996976,61.52784038665128,-99.99999999999999
08/08/2016,972.0,972.0,972.0,1,2016-08-08,2016,8,8,864.9666666666667,138.43197839978407,61.794866514469895,-97.77777777777777
08/09/2016,905.0,905.0,905.0,-1,2016-08-09,2016,8,9,871.7333333333333,135.11296253016687,49.420025051506265,-100.0
08/10/2016,1010.0,1010.0,1010.0,1,2016-08-10,2016,8,10,881.7333333333333,133.8256542936613,62.19666244089201,-16.0
08/11/2016,1005.0,1005.0,1005.0,-1,2016-08-11,2016,8,11,890.6,132.85112227473007,61.40127136903685,-4.761904761904762
08/14/2016,1001.0,1001.0,1001.0,-1,2016-08-14,2016,8,14,899.4666666666667,130.9713665293862,60.73214686381488,-8.571428571428571
08/15/2016,987.0,987.0,987.0,-1,2016-08-15,2016,8,15,908.1333333333333,127.72754768170299,58.33597078235666,-21.904761904761905
08/16/2016,970.0,970.0,970.0,-1,2016-08-16,2016,8,16,916.4,123.21094890891223,55.473812304582225,-38.095238095238095
08/17/2016,972.0,972.0,972.0,1,2016-08-17,2016,8,17,924.8333333333334,117.77215973733136,55.748884836482404,-36.19047619047619
08/21/2016,985.0,985.0,985.0,1,2016-08-21,2016,8,21,933.3333333333334,112.30049999376969,57.5831744839106,-62.5
08/22/2016,1000.0,1000.0,1000.0,1,2016-08-22,2016,8,22,941.9,106.95579170531363,59.660965138308256,-14.285714285714286
08/23/2016,960.0,960.0,960.0,-1,2016-08-23,2016,8,23,948.5333333333333,101.37493852486237,52.30320919197485,-100.0
08/24/2016,984.0,984.0,984.0,1,2016-08-24,2016,8,24,955.9666666666667,95.13347550110645,55.82352853299587,-40.0
08/28/2016,980.0,980.0,980.0,-1,2016-08-28,2016,8,28,962.7333333333333,88.98583123688636,55.09368766561917,-50.0
08/29/2016,971.0,971.0,971.0,-1,2016-08-29,2016,8,29,969.5666666666667,80.8573385377133,53.40194172230207,-72.5
08/30/2016,1000.0,1000.0,1000.0,1,2016-08-30,2016,8,30,977.7333333333333,70.09497661834628,57.88906832304518,-0.0
08/31/2016,985.0,985.0,985.0,-1,2016-08-31,2016,8,31,984.9666666666667,57.82880998574923,54.94204696634304,-37.5
09/01/2016,990.0,990.0,990.0,1,2016-09-01,2016,9,1,989.8333333333334,51.335329861159906,55.75068964379203,-25.0
09/04/2016,991.0,991.0,991.0,1,2016-09-04,2016,9,4,995.2,41.52888483769026,55.921074455624556,-31.03448275862069
09/05/2016,1020.0,1020.0,1020.0,1,2016-09-05,2016,9,5,999.2,37.64022060106213,60.65281303678357,-0.0
09/06/2016,1040.0,1040.0,1040.0,1,2016-09-06,2016,9,6,1001.3333333333334,38.09093777041929,63.55821400882411,-0.0
09/07/2016,1035.0,1035.0,1035.0,-1,2016-09-07,2016,9,7,1003.0333333333333,38.42725625111133,62.31930424201839,-9.09090909090909
09/08/2016,1051.0,1051.0,1051.0,1,2016-09-08,2016,9,8,1002.5666666666667,37.72741007893912,64.69114888960624,-0.0
09/11/2016,1055.0,1055.0,1055.0,1,2016-09-11,2016,9,11,1001.6666666666666,36.052005858715425,65.27955516974873,-0.0
09/12/2016,1050.0,1050.0,1050.0,-1,2016-09-12,2016,9,12,1000.6333333333333,34.09063308839961,63.84726597989866,-7.8125
09/14/2016,1055.0,1055.0,1055.0,1,2016-09-14,2016,9,14,1000.4666666666667,33.80138064241465,64.68178634723252,-0.0
09/18/2016,1045.0,1045.0,1045.0,-1,2016-09-18,2016,9,18,1000.7,34.092318884121426,61.61827153007137,-50.0
09/20/2016,1071.0,1071.0,1071.0,1,2016-09-20,2016,9,20,1002.0666666666667,36.07170381465261,66.11232088004503,-0.0
09/21/2016,1037.0,1037.0,1037.0,-1,2016-09-21,2016,9,21,1003.3,36.62686972984404,56.75396107123854,-99.99999999999999
09/22/2016,1032.0,1032.0,1032.0,-1,2016-09-22,2016,9,22,1004.3,36.99780981402211,55.509558557450575,-100.0
09/26/2016,697.0,697.0,697.0,-1,2016-09-26,2016,9,26,995.2,67.07401984323818,21.49813003220867,-100.0
09/27/2016,677.0,677.0,677.0,-1,2016-09-27,2016,9,27,985.3666666666667,88.72292528577069,20.683336506612598,-100.0
09/28/2016,672.0,672.0,672.0,-1,2016-09-28,2016,9,28,977.6,104.75113364541733,20.474415033881186,-100.0
09/29/2016,660.0,660.0,660.0,-1,2016-09-29,2016,9,29,965.9333333333333,119.47411589049814,19.953487609477623,-99.99999999999999
10/02/2016,683.0,683.0,683.0,1,2016-10-02,2016,10,2,955.2,129.85626005650312,23.94750943081169,-93.89920424403184
10/03/2016,680.0,680.0,680.0,-1,2016-10-03,2016,10,3,944.5,138.86479407856714,23.780833384170517,-94.6236559139785
10/04/2016,670.0,670.0,670.0,-1,2016-10-04,2016,10,4,933.9333333333333,147.32252521858874,23.201156606927253,-72.97297297297297
10/05/2016,680.0,680.0,680.0,1,2016-10-05,2016,10,5,924.2666666666667,154.22686678001898,25.165623261726793,-13.043478260869565
10/06/2016,685.0,685.0,685.0,1,2016-10-06,2016,10,6,914.7,159.95864767344514,26.182351477690535,-0.0
10/16/2016,683.0,683.0,683.0,-1,2016-10-16,2016,10,16,904.6333333333333,164.81117373681272,26.030008404179895,-8.0
10/17/2016,683.0,683.0,683.0,0,2016-10-17,2016,10,17,894.0666666666667,168.60439993713402,26.030008404179895,-13.333333333333334
10/18/2016,661.0,661.0,661.0,-1,2016-10-18,2016,10,18,884.1,173.34326120993762,24.23133058477441,-100.0
10/19/2016,668.0,668.0,668.0,1,2016-10-19,2016,10,19,873.5666666666667,176.63320329356893,25.983860906018975,-70.83333333333334
10/20/2016,677.0,677.0,677.0,1,2016-10-20,2016,10,20,863.4666666666667,178.98463300120162,28.280753825302043,-33.333333333333336
10/23/2016,660.0,660.0,660.0,-1,2016-10-23,2016,10,23,853.1,181.52996332894196,26.60151746872036,-100.0
10/24/2016,660.0,660.0,660.0,0,2016-10-24,2016,10,24,841.7666666666667,182.65242729129665,26.60151746872036,-100.0
10/25/2016,650.0,650.0,650.0,-1,2016-10-25,2016,10,25,830.6,183.8302440315243,25.565893100011934,-100.0
10/26/2016,650.0,650.0,650.0,0,2016-10-26,2016,10,26,819.2666666666667,184.14460834249073,25.565893100011934,-100.0
10/27/2016,630.0,630.0,630.0,-1,2016-10-27,2016,10,27,807.2333333333333,184.33041609796982,23.448460717518348,-100.0
11/03/2016,630.0,630.0,630.0,0,2016-11-03,2016,11,3,794.2333333333333,182.55139726575163,23.448460717518348,-100.0
11/07/2016,646.0,646.0,646.0,1,2016-11-07,2016,11,7,781.1,178.38574050016783,28.911184175919168,-46.66666666666667
11/08/2016,630.0,630.0,630.0,-1,2016-11-08,2016,11,8,767.6,173.77365381041167,26.847938624082563,-100.0
11/09/2016,613.0,613.0,613.0,-1,2016-11-09,2016,11,9,753.0,167.42594863360395,24.821097791942577,-100.0
11/10/2016,605.0,605.0,605.0,-1,2016-11-10,2016,11,10,738.0,159.40211567842735,23.906458829012053,-100.0
11/13/2016,610.0,610.0,610.0,1,2016-11-13,2016,11,13,723.3333333333334,149.64886103541022,25.74808331989178,-87.8048780487805
11/14/2016,609.0,609.0,609.0,-1,2016-11-14,2016,11,14,708.4666666666667,137.19951073938475,25.614560690143357,-90.2439024390244
11/15/2016,610.0,610.0,610.0,1,2016-11-15,2016,11,15,693.9666666666667,122.61812976524537,26.027669026506977,-87.8048780487805
11/16/2016,595.0,595.0,595.0,-1,2016-11-16,2016,11,16,678.1,101.04773539068712,23.88489983508368,-100.0
11/17/2016,595.0,595.0,595.0,0,2016-11-17,2016,11,17,663.3666666666667,76.04285694234626,23.884899835083676,-100.0
11/20/2016,571.0,571.0,571.0,-1,2016-11-20,2016,11,20,648.0,33.860769692049935,20.719625421549207,-100.0
11/21/2016,562.0,562.0,562.0,-1,2016-11-21,2016,11,21,643.5,36.02561349354544,19.667073255438293,-100.0
11/22/2016,560.0,560.0,560.0,-1,2016-11-22,2016,11,22,639.6,38.52057220186036,19.430848362013975,-100.0
11/23/2016,540.0,540.0,540.0,-1,2016-11-23,2016,11,23,635.2,42.067597490477226,17.205318952685484,-100.0
11/24/2016,535.0,535.0,535.0,-1,2016-11-24,2016,11,24,631.0333333333333,45.571076227206476,16.69063672518615,-100.0
11/27/2016,522.0,522.0,522.0,-1,2016-11-27,2016,11,27,625.6666666666666,48.618382597911456,15.400682106958746,-100.0
11/28/2016,495.0,495.0,495.0,-1,2016-11-28,2016,11,28,619.5,53.022278986909235,13.130824476988087,-100.0
11/29/2016,515.0,515.0,515.0,1,2016-11-29,2016,11,29,614.3333333333334,55.42894384788577,22.26983478983459,-70.14925373134328
11/30/2016,560.0,560.0,560.0,1,2016-11-30,2016,11,30,610.3333333333334,54.85361920812524,38.05957110554488,-0.0
12/01/2016,580.0,580.0,580.0,1,2016-12-01,2016,12,1,606.8333333333334,53.25157166748784,43.5482158788621,-0.0
12/04/2016,571.0,571.0,571.0,-1,2016-12-04,2016,12,4,603.1,51.62888125178065,41.75514241949831,-10.588235294117647
12/05/2016,556.0,556.0,556.0,-1,2016-12-05,2016,12,5,598.8666666666667,50.033597907209845,38.88167600654601,-28.235294117647058
12/06/2016,554.0,554.0,554.0,-1,2016-12-06,2016,12,6,595.3,49.25944684472614,38.50122900227228,-30.58823529411765
12/07/2016,554.0,554.0,554.0,0,2016-12-07,2016,12,7,591.5,47.834304527768545,38.50122900227229,-40.0
12/08/2016,546.0,546.0,546.0,-1,2016-12-08,2016,12,8,587.1333333333333,45.69141874714073,36.829468717340866,-99.99999999999999
12/11/2016,540.0,540.0,540.0,-1,2016-12-11,2016,12,11,583.1333333333333,44.32461239952295,35.58159463362334,-100.0
12/12/2016,530.0,530.0,530.0,-1,2016-12-12,2016,12,12,578.8,42.88187463735607,33.5417616377474,-100.0
12/14/2016,535.0,535.0,535.0,1,2016-12-14,2016,12,14,574.9666666666667,41.41254460395838,35.531835510412876,-80.76923076923076
12/15/2016,535.0,535.0,535.0,0,2016-12-15,2016,12,15,571.1333333333333,39.50620495422443,35.531835510412876,-79.16666666666667
12/18/2016,540.0,540.0,540.0,1,2016-12-18,2016,12,18,568.1333333333333,38.280032909342694,37.69559262614527,-58.333333333333336
12/19/2016,535.0,535.0,535.0,-1,2016-12-19,2016,12,19,564.9666666666667,36.8898484618785,36.38061628584261,-68.75
12/20/2016,520.0,520.0,520.0,-1,2016-12-20,2016,12,20,560.7666666666667,34.43703232571629,32.69572809644906,-100.0
12/21/2016,511.0,511.0,511.0,-1,2016-12-21,2016,12,21,556.8,33.011387794790764,30.68733217393682,-100.0
12/22/2016,510.0,510.0,510.0,-1,2016-12-22,2016,12,22,553.3666666666667,32.31363898368529,30.463419261173847,-100.0
12/26/2016,503.0,503.0,503.0,-1,2016-12-26,2016,12,26,549.9666666666667,32.058656728947604,28.875140132028104,-100.0
12/27/2016,488.0,488.0,488.0,-1,2016-12-27,2016,12,27,545.9,31.918376503525668,25.774085937530888,-100.0
12/28/2016,500.0,500.0,500.0,1,2016-12-28,2016,12,28,542.2666666666667,30.667216386879165,32.06022560792932,-74.46808510638299
12/29/2016,502.0,502.0,502.0,1,2016-12-29,2016,12,29,538.6666666666666,28.719011285131874,33.07749065340453,-56.25
1/1/2017,535.0,535.0,535.0,1,2017-01-01,2017,1,1,536.6666666666666,26.677296731859276,47.14109938583508,-0.0
1/2/2017,550.0,550.0,550.0,1,2017-01-02,2017,1,2,535.1666666666666,24.456976063304488,52.07148136032643,-0.0
1/3/2017,550.0,550.0,550.0,0,2017-01-03,2017,1,3,534.4666666666667,23.684322376561898,52.07148136032643,-0.0
1/4/2017,535.0,535.0,535.0,-1,2017-01-04,2017,1,4,533.5666666666667,23.107967477034173,46.98844854681842,-24.193548387096776
1/5/2017,520.0,520.0,520.0,-1,2017-01-05,2017,1,5,532.2333333333333,22.680210625633908,42.518657630603165,-60.0
1/8/2017,525.0,525.0,525.0,1,2017-01-08,2017,1,8,531.7333333333333,22.668424543062017,44.416691361904874,-52.083333333333336
1/9/2017,525.0,525.0,525.0,0,2017-01-09,2017,1,9,531.4,22.69224385191141,44.416691361904874,-83.33333333333334
1/10/2017,540.0,540.0,540.0,1,2017-01-10,2017,1,10,532.0,22.673089015777492,50.14440799091338,-33.333333333333336
1/11/2017,550.0,550.0,550.0,1,2017-01-11,2017,1,11,533.8333333333334,21.784340046567785,53.5787782859664,-0.0
1/12/2017,540.0,540.0,540.0,-1,2017-01-12,2017,1,12,534.6666666666666,21.515565068805753,49.87852441299619,-33.333333333333336
1/15/2017,535.0,535.0,535.0,-1,2017-01-15,2017,1,15,533.8333333333334,20.977957780580248,48.09018538582502,-50.0
1/16/2017,534.0,534.0,534.0,-1,2017-01-16,2017,1,16,532.3,19.082669516139454,47.721660783932485,-64.0
1/17/2017,527.0,527.0,527.0,-1,2017-01-17,2017,1,17,530.8333333333334,17.64219732450894,45.115401697667345,-92.0
1/18/2017,528.0,528.0,528.0,1,2017-01-18,2017,1,18,529.9,16.99360934648135,45.57270614190395,-95.65217391304347
1/19/2017,525.0,525.0,525.0,-1,2017-01-19,2017,1,19,528.9333333333333,16.389511644773055,44.37808705890953,-100.0
1/22/2017,531.0,531.0,531.0,1,2017-01-22,2017,1,22,528.1666666666666,15.69995241226084,47.35065818644158,-60.0
1/23/2017,524.0,524.0,524.0,-1,2017-01-23,2017,1,23,527.4333333333333,15.348106326717325,44.37131773144702,-100.0
1/24/2017,530.0,530.0,530.0,1,2017-01-24,2017,1,24,527.1,15.173365957587889,47.42491654373861,-40.0
1/25/2017,505.0,505.0,505.0,-1,2017-01-25,2017,1,25,526.2666666666667,15.686438978181764,38.052183811041004,-100.0
1/26/2017,490.0,490.0,490.0,-1,2017-01-26,2017,1,26,524.7666666666667,16.925156411104673,33.7431384541156,-100.0
1/30/2017,451.0,451.0,451.0,-1,2017-01-30,2017,1,30,521.9666666666667,21.502980279944158,25.61979009041575,-100.0
1/31/2017,435.0,435.0,435.0,-1,2017-01-31,2017,1,31,518.4666666666667,26.444128914054158,23.156771584392793,-100.0
2/1/2017,466.0,466.0,466.0,1,2017-02-01,2017,2,1,516.1666666666666,27.91623348437517,35.99567235042807,-67.36842105263158
2/2/2017,492.0,492.0,492.0,1,2017-02-02,2017,2,2,515.2333333333333,28.249727900227782,44.38807824444614,-40.0
2/5/2017,492.0,492.0,492.0,0,2017-02-05,2017,2,5,514.6,28.55919442503627,44.38807824444614,-18.571428571428573
2/6/2017,465.0,465.0,465.0,-1,2017-02-06,2017,2,6,513.1,29.956692879488354,38.334324651559676,-47.36842105263158
2/7/2017,456.0,456.0,456.0,-1,2017-02-07,2017,2,7,511.53333333333336,31.682403833102757,36.545154564720285,-63.15789473684211
2/8/2017,457.0,457.0,457.0,1,2017-02-08,2017,2,8,510.5,32.9563452108285,36.897567698624215,-61.40350877192983
2/9/2017,443.0,443.0,443.0,-1,2017-02-09,2017,2,9,508.6,35.15247575526173,34.04671226754283,-100.0
2/12/2017,453.0,453.0,453.0,1,2017-02-12,2017,2,12,506.96666666666664,36.57913795230089,37.74666942428318,-79.59183673469389
2/13/2017,422.0,422.0,422.0,-1,2017-02-13,2017,2,13,503.2,39.30903204099697,31.792383204038483,-100.0
2/14/2017,447.0,447.0,447.0,1,2017-02-14,2017,2,14,499.76666666666665,39.5776698912798,40.01078294637128,-41.86046511627907
2/15/2017,445.0,445.0,445.0,-1,2017-02-15,2017,2,15,496.26666666666665,39.62490799148259,39.59970797074258,-34.285714285714285
2/16/2017,455.0,455.0,455.0,1,2017-02-16,2017,2,16,493.6,39.620266496346375,42.766012497740455,-5.714285714285714
2/19/2017,452.0,452.0,452.0,-1,2017-02-19,2017,2,19,491.3333333333333,40.001149408774694,42.05377542940249,-9.09090909090909
2/20/2017,453.0,453.0,453.0,1,2017-02-20,2017,2,20,488.93333333333334,40.071430473967524,42.39814574361054,-6.0606060606060606
2/21/2017,448.0,448.0,448.0,-1,2017-02-21,2017,2,21,486.3666666666667,40.14755829165377,41.08345909620102,-21.21212121212121
2/22/2017,442.0,442.0,442.0,-1,2017-02-22,2017,2,22,483.1,39.61656741558047,39.50059034860852,-100.0
2/23/2017,429.0,429.0,429.0,-1,2017-02-23,2017,2,23,479.06666666666666,38.71997910135444,36.242433154505015,-100.0
2/26/2017,445.0,445.0,445.0,1,2017-02-26,2017,2,26,475.9,37.42795377973608,42.525934071432495,-38.46153846153846
2/28/2017,426.0,426.0,426.0,-1,2017-02-28,2017,2,28,472.26666666666665,36.77792941363275,37.76611387064078,-100.0
3/1/2017,421.0,421.0,421.0,-1,2017-03-01,2017,3,1,468.5,36.01604048773162,36.604991264339944,-100.0
3/2/2017,435.0,435.0,435.0,1,2017-03-02,2017,3,2,465.43333333333334,34.75796443916349,41.98359230252143,-48.148148148148145
3/7/2017,442.0,442.0,442.0,1,2017-03-07,2017,3,7,462.56666666666666,32.917538908858646,44.51824881373538,-12.5
3/9/2017,444.0,444.0,444.0,1,2017-03-09,2017,3,9,459.8666666666667,30.878776701398714,45.2541777862082,-4.166666666666667
3/13/2017,445.0,445.0,445.0,1,2017-03-13,2017,3,13,457.0,27.895123785970448,45.64241803582567,-0.0
3/14/2017,447.0,447.0,447.0,1,2017-03-14,2017,3,14,454.43333333333334,24.899360652829465,46.46020643622056,-0.0
3/15/2017,449.0,449.0,449.0,1,2017-03-15,2017,3,15,451.73333333333335,20.409486187479438,47.31382174871257,-0.0
3/16/2017,452.0,452.0,452.0,1,2017-03-16,2017,3,16,449.96666666666664,17.76180196926919,48.636683635521564,-0.0
3/19/2017,445.0,445.0,445.0,-1,2017-03-19,2017,3,19,448.46666666666664,16.085404249977373,45.75018016146631,-70.0
3/20/2017,455.0,455.0,455.0,1,2017-03-20,2017,3,20,448.6,16.12366006194735,50.289041455560465,-0.0
3/21/2017,462.0,462.0,462.0,1,2017-03-21,2017,3,21,449.5,16.09186986842118,53.23835608258855,-0.0
3/22/2017,493.0,493.0,493.0,1,2017-03-22,2017,3,22,450.4,17.71926673971685,63.55160895275276,-0.0
3/23/2017,501.0,501.0,501.0,1,2017-03-23,2017,3,23,450.7,18.50656919713668,65.65665438192137,-0.0
3/26/2017,513.0,513.0,513.0,1,2017-03-26,2017,3,26,451.4,20.420746718762672,68.58730626211994,-0.0
3/28/2017,562.0,562.0,562.0,1,2017-03-28,2017,3,28,454.6333333333333,28.66390657656449,77.158563994104,-0.0
3/29/2017,595.0,595.0,595.0,1,2017-03-29,2017,3,29,459.26666666666665,38.45457089851136,80.93207305164013,-0.0
3/30/2017,565.0,565.0,565.0,-1,2017-03-30,2017,3,30,462.8666666666667,43.01942891726885,69.66460868952885,-22.55639097744361
4/3/2017,478.0,478.0,478.0,-1,2017-04-03,2017,4,3,464.03333333333336,42.9365878326722,48.5535776004867,-100.0
4/4/2017,504.0,504.0,504.0,1,2017-04-04,2017,4,4,465.73333333333335,43.490730945352595,53.125248894195096,-77.77777777777779
4/6/2017,495.0,495.0,495.0,-1,2017-04-06,2017,4,6,468.1666666666667,42.99886392511673,51.42183102278636,-85.47008547008548
4/9/2017,484.0,484.0,484.0,-1,2017-04-09,2017,4,9,469.4,42.90133025829344,49.33949974499111,-94.87179487179488
4/10/2017,473.0,473.0,473.0,-1,2017-04-10,2017,4,10,470.3333333333333,42.65606908618265,47.27771442991673,-100.0
4/11/2017,470.0,470.0,470.0,-1,2017-04-11,2017,4,11,470.8333333333333,42.55793887066983,46.70449535095629,-100.0
4/12/2017,492.0,492.0,492.0,1,2017-04-12,2017,4,12,472.1666666666667,42.574140875236665,51.36173266934049,-35.29411764705882
4/13/2017,475.0,475.0,475.0,-1,2017-04-13,2017,4,13,472.9,42.42181449240138,47.87994444825594,-85.29411764705881
4/16/2017,474.0,474.0,474.0,-1,2017-04-16,2017,4,16,473.76666666666665,42.160353441343204,47.675209934320584,-84.0
4/18/2017,452.0,452.0,452.0,-1,2017-04-18,2017,4,18,474.1,41.93948842863133,43.289615046441796,-100.0
4/19/2017,450.0,450.0,450.0,-1,2017-04-19,2017,4,19,474.8,41.33162769932961,42.90323213797006,-100.0
4/20/2017,464.0,464.0,464.0,1,2017-04-20,2017,4,20,475.43333333333334,41.003518211822445,46.502781308969496,-66.66666666666667
